Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
2025-05-18 18:47:36,AMD,SELL,170,86.24,14660.80,73.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,340,86.25,29325.00,149.41,-0.8288
2025-05-18 18:47:36,AMD,SELL,340,86.27,29331.80,156.21,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.25,14662.50,74.70,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.28,14667.60,79.80,-0.8288
2025-05-18 18:47:36,NVDA,SELL,23,621.08,14284.84,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.29,14669.30,81.50,-0.8288
2025-05-18 18:47:36,NVDA,BUY,801,621.08,497485.08,,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.30,14671.00,83.20,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.32,14674.40,86.60,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.30,14671.00,83.20,-0.8288
2025-05-18 18:47:36,AMD,SELL,170,86.31,14672.70,84.90,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.33,39625.47,238.42,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.35,39634.65,247.60,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.36,39639.24,252.19,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.35,39634.65,247.60,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.37,39643.83,256.78,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.36,39639.24,252.19,-0.8288
2025-05-18 18:47:36,AMD,SELL,459,86.36,39639.24,252.19,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.34,34017.96,208.60,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.35,34021.90,212.54,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.34,34017.96,208.60,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.36,34025.84,216.48,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.36,34025.84,216.48,-0.8288
2025-05-18 18:47:36,NVDA,BUY,800,621.08,496864.00,,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.37,34029.78,220.42,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.36,34025.84,216.48,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.35,34021.90,212.54,-0.8288
2025-05-18 18:47:36,AMD,SELL,394,86.35,34021.90,212.54,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.34,17008.98,104.30,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.31,17003.07,98.39,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.34,17008.98,104.30,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.32,17005.04,100.36,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.28,16997.16,92.48,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.30,17001.10,96.42,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.32,17005.04,100.36,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.34,17008.98,104.30,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.31,17003.07,98.39,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.33,17007.01,102.33,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.30,17001.10,96.42,-0.8288
2025-05-18 18:47:36,AMD,SELL,197,86.32,17005.04,100.36,-0.8288
2025-05-18 18:47:36,NVDA,SELL,27,621.08,16769.16,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.26,31657.42,164.94,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.33,31683.11,190.63,-0.8288
2025-05-18 18:47:36,NVDA,BUY,790,621.08,490653.20,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.42,31716.14,223.66,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.42,31716.14,223.66,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.47,31734.49,242.01,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,367,86.46,31730.82,238.34,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.43,26188.29,187.69,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.42,26185.26,184.66,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.45,26194.35,193.75,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.41,26182.23,181.63,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.42,26185.26,184.66,-0.8288
2025-05-18 18:47:36,NVDA,BUY,796,621.08,494379.68,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.44,26191.32,190.72,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.46,26197.38,196.78,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.48,26203.44,202.84,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.50,26209.50,208.90,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.51,26212.53,211.93,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.48,26204.95,204.35,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.51,26212.53,211.93,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,303,86.51,26212.53,211.93,-0.8288
2025-05-18 18:47:36,NVDA,BUY,796,621.08,494379.68,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,50,621.08,31054.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.41,35428.10,245.77,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.41,35428.10,245.77,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.41,35428.10,245.77,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.42,35432.20,249.87,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.45,35444.50,262.17,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.46,35448.60,266.27,-0.8288
2025-05-18 18:47:36,NVDA,BUY,790,621.08,490653.20,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.47,35452.70,270.37,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,410,86.47,35452.70,270.37,-0.8288
2025-05-18 18:47:36,NVDA,SELL,100,621.08,62108.00,-0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,102,86.45,8817.90,65.22,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,772,621.08,479473.76,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,647,621.08,401838.76,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,-0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,BUY,4576,86.34,395091.84,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,4576,86.36,395183.36,91.52,-0.8288
2025-05-18 18:47:36,NVDA,BUY,636,621.08,395006.88,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,BUY,4282,86.52,370478.64,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,4282,86.53,370521.46,42.82,-0.8288
2025-05-18 18:47:36,NVDA,BUY,596,621.08,370163.68,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,596,621.08,370163.68,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,585,621.08,363331.80,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,568,621.08,352773.44,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,BUY,4070,86.69,352828.30,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,AMD,SELL,4070,86.70,352869.00,40.70,-0.8288
2025-05-18 18:47:36,NVDA,BUY,568,621.08,352773.44,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,112,621.08,69560.96,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,BUY,551,621.08,342215.08,,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288
2025-05-18 18:47:36,NVDA,SELL,56,621.08,34780.48,0.00,-0.8288

Summary
Initial Balance:,5000000.00
Final Balance:,5058622.81
P&L:,58622.81
